1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
56,'Wyoming',020201000001044,'U.S. Forest Service','019','Johnson County','0','0','No Place Code',1961,20,'Steel','Culvert',1,23.6,'CRAZY WOMAN CREEK       ','FSR 33            ','Fair',64,286.8
56,'Wyoming',021403000003002,'U.S. Forest Service','013','Fremont County','0','0','No Place Code',2011,50,'Wood or Timber','Stringer/Multi-beam or Girder',1,49.9,'LITTLE POPO AGIE RIVER  ','FDR               ','Good',14,605.4
56,'Wyoming',040101000001047,'U.S. Forest Service','037','Sweetwater County','0','0','No Place Code',1963,20,'Concrete','Culvert',2,29.5,'LINWOOD                 ','LUCERNE           ','Good',62,707.2
56,'Wyoming',020605000032365,'U.S. Forest Service','001','Albany County','0','0','No Place Code',2014,50,'Steel','Culvert',1,21.7,'LAKE CREEK              ','NFSR 512          ','Good',11,476
56,'Wyoming',020602000001009,'U.S. Forest Service','007','Carbon County','0','0','No Place Code',1967,50,'Steel','Culvert',1,20.3,'N.F. ENCAMPMENT RIVER   ','NFSR 550          ','Good',58,533.9
56,'Wyoming',020602000001054,'U.S. Forest Service','007','Carbon County','0','0','No Place Code',1972,50,'Steel','Culvert',2,42.3,'E. FORK ENCAMPMENT RIVER','NFSR 496          ','Good',53,722
56,'Wyoming',020602000001022,'U.S. Forest Service','007','Carbon County','0','0','No Place Code',1986,12,'Aluminum, Wrought Iron or Cast Iron','Culvert',1,34.1,'COW CREEK               ','Forest Road 443   ','Good',39,649.3
56,'Wyoming',MUT            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2016,4939,'Steel Continuous','Stringer/Multi-beam or Girder',3,160.1,'La CR 164-1 (Beech St)  ','I-80 EBL          ','Good',9,6933.7
56,'Wyoming',MUV            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2015,4221,'Steel Continuous','Stringer/Multi-beam or Girder',3,149.9,'La CR 164-1 (Beech St)  ','I-80 WBL          ','Good',10,6493.2
56,'Wyoming',MUR            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2017,5517,'Steel Continuous','Stringer/Multi-beam or Girder',3,160.1,'Parsons Street          ','I-80 EBL          ','Good',8,6933.7
56,'Wyoming',MUS            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2015,4814,'Steel Continuous','Stringer/Multi-beam or Girder',3,180.1,'Parsons Street          ','I-80 WBL          ','Good',10,7800.4
56,'Wyoming',FBF            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',1986,740,'Steel Continuous','Stringer/Multi-beam or Girder',2,491.1,'UPRR / I-80 SR          ','WYO 215           ','Fair',39,24009.2
56,'Wyoming',MUP            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2017,5517,'Steel Continuous','Stringer/Multi-beam or Girder',4,210,'Muddy Creek             ','I-80 EBL          ','Good',8,9093.3
56,'Wyoming',BAL            ,'County Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',1974,284,'Prestressed Concrete','Tee Beam',2,84,'Muddy Creek             ','I-80 Service Road ','Fair',51,2342.2
56,'Wyoming',MUQ            ,'State Highway Agency','021','Laramie County','61435','61435','Pine Bluffs town',2015,4814,'Steel Continuous','Stringer/Multi-beam or Girder',4,250,'Muddy Creek             ','I-80 WBL          ','Good',10,13369.4
56,'Wyoming',BAH            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1967,5517,'Concrete Continuous','Tee Beam',3,91.9,'I-80 Service Road       ','I-80 EBL          ','Fair',58,3767.4
56,'Wyoming',BAI            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1967,4814,'Concrete Continuous','Tee Beam',3,91.9,'I-80 Service Road       ','I-80 WBL          ','Fair',58,3737.2
56,'Wyoming',CRN            ,'State Highway Agency','021','Laramie County','0','','',1947,749,'Concrete','Slab',5,91.9,'Lodgepole Creek         ','WYO 215           ','Poor',73,2772.8
56,'Wyoming',CRO            ,'State Highway Agency','021','Laramie County','0','','',1947,749,'Concrete','Slab',3,56.1,'Spring Creek            ','WYO 215           ','Poor',73,1693.4
56,'Wyoming',DOR            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1973,18,'Prestressed Concrete','Tee Beam',1,24,'Muddy Creek             ','La Cnty Rd 159-2  ','Fair',52,573.6
56,'Wyoming',JZA            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1994,648,'Concrete','Culvert',4,30.8,'Unnamed Draw            ','WYO 215           ','Good',31,738.6
56,'Wyoming',BAF            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5517,'Concrete Continuous','Slab',3,84,'La CR 159-2 (Suchomel)  ','I-80 EBL          ','Good',60,3444.4
56,'Wyoming',BAG            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,4814,'Concrete Continuous','Slab',3,84,'La CR 159-2 (Suchomel)  ','I-80 WBL          ','Good',60,3444.4
56,'Wyoming',CRP            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1947,648,'Concrete Continuous','Culvert',4,42.7,'Unnamed Draw            ','WYO 215           ','Fair',78,1105.5
56,'Wyoming',JTI            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1942,648,'Concrete Continuous','Culvert',3,25.6,'Unnamed Draw            ','WYO 215           ','Good',83,612.9
56,'Wyoming',DOQ            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,209,'Prestressed Concrete','Tee Beam',1,25.9,'Muddy Creek             ','La Cnty Rd 156-2  ','Fair',53,620.8
56,'Wyoming',DOP            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,284,'Prestressed Concrete','Tee Beam',1,25.9,'Muddy Creek             ','La Cnty Rd 154-1  ','Fair',53,620.8
56,'Wyoming',BAD            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5517,'Concrete Continuous','Slab',3,87.6,'CR 154-1/Egbert South Rd','I-80 EBL          ','Fair',60,3592.5
56,'Wyoming',BAE            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,4814,'Concrete Continuous','Slab',3,87.6,'CR 154-1/Egbert South Rd','I-80 WBL          ','Fair',60,3592.5
56,'Wyoming',DOS            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1973,284,'Prestressed Concrete','Tee Beam',1,24,'Unnamed Draw            ','La Cnty Rd 154-1  ','Fair',52,573.6
56,'Wyoming',NDC            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1970,155,'Concrete','Channel Beam',3,69.9,'Fort Laramie Canal      ','Scottsbluff CoRd 1','Good',55,2063.4
56,'Wyoming',BAB            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5517,'Concrete Continuous','Culvert',2,26.2,'Unnamed Draw            ','I-80 EBL and WBL  ','Fair',60,1997.8
56,'Wyoming',MFB            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',2009,1183,'Concrete','Culvert',3,20.7,'Unnamed Draw            ','WYO 214           ','Good',16,515.4
56,'Wyoming',DOO            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,651,'Prestressed Concrete','Tee Beam',1,38.1,'Crow Creek              ','La Cnty Rd 203-1  ','Fair',53,911.5
56,'Wyoming',MFA            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',2009,1183,'Concrete','Culvert',3,20.7,'Unnamed Draw            ','WYO 214           ','Good',16,515.4
56,'Wyoming',CRM            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1950,1183,'Concrete Continuous','Culvert',2,20.7,'Unnamed Draw            ','WYO 214           ','Good',75,535.7
56,'Wyoming',EYO            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,64,'Fort Laramie Canal      ','Go Cnty Rd 61B    ','Fair',52,1154.4
56,'Wyoming',AZZ            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5517,'Concrete Continuous','Slab',3,109.3,'WYO 214                 ','I-80 EBL          ','Poor',60,4480.5
56,'Wyoming',BAA            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,4814,'Concrete Continuous','Slab',3,109.3,'WYO 213                 ','I-80 WBL          ','Fair',60,4480.5
56,'Wyoming',DLS            ,'State Highway Agency','015','Goshen County','43745','0','No Place Code',1981,1101,'Steel Continuous','Stringer/Multi-beam or Girder',3,164,'Horse Creek             ','WYO 151           ','Fair',44,6350.7
56,'Wyoming',AZX            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5961,'Concrete Continuous','Culvert',3,36.1,'Unnamed Draw            ','I-80 EBL          ','Fair',60,1373.5
56,'Wyoming',CXX            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1957,527,'Concrete Continuous','Slab',10,252.3,'Horse Creek             ','WYO 92            ','Fair',68,7366.9
56,'Wyoming',AZY            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5174,'Concrete Continuous','Culvert',3,36.1,'Unnamed Draw            ','I-80 WBL          ','Fair',60,1373.5
56,'Wyoming',BJT            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1966,1260,'Concrete Continuous','Culvert',3,36.1,'Unnamed Draw            ','I-80 Service Road ','Fair',59,1385.3
56,'Wyoming',MDM            ,'State Highway Agency','021','Laramie County','11265','11265','Burns town',2012,820,'Steel Continuous','Stringer/Multi-beam or Girder',4,430.1,'UPRR / Childs Draw      ','WYO 213           ','Good',13,17780.5
56,'Wyoming',LAU            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1999,385,'Concrete','Culvert',3,32.5,'North Fork Muddy Creek  ','Old WYO 213       ','Fair',26,841.8
56,'Wyoming',LAV            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1999,385,'Concrete','Culvert',3,20.3,'Unnamed Draw            ','Old WYO 213       ','Good',26,527.2
56,'Wyoming',EXX            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1972,69,'Prestressed Concrete','Tee Beam',2,69.9,'Horse Creek             ','Go Cnty Rd 61D    ','Fair',53,1261
56,'Wyoming',DOT            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1955,820,'Concrete Continuous','Slab',4,89.9,'Lodgepole Creek         ','WYO 213           ','Fair',70,3126.3
56,'Wyoming',EXZ            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',1,39,'Horse Creek             ','Go Cnty Rd 48C    ','Fair',52,704.5
56,'Wyoming',EXU            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,69.9,'Katzer Main Drainage    ','Go Cnty Rd 61E    ','Fair',52,1673.7
56,'Wyoming',EXV            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',1,39,'Katzer Main Drainage    ','Go Cnty Rd 58E    ','Fair',52,704.5
56,'Wyoming',IXP            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1993,69,'Concrete','Channel Beam',3,85,'Fort Laramie Canal      ','Go Cnty Rd 38C    ','Fair',32,2286
56,'Wyoming',DOU            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1973,81,'Prestressed Concrete','Tee Beam',1,40,'Lodgepole Creek         ','La Cnty Rd 148-4  ','Fair',52,958.6
56,'Wyoming',FBY            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1986,131,'Steel Continuous','Stringer/Multi-beam or Girder',3,133.9,'Horse Creek             ','WYO 158           ','Fair',39,4655.2
56,'Wyoming',DLR            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1981,1034,'Steel Continuous','Stringer/Multi-beam or Girder',3,125,'Bear Creek              ','WYO 151           ','Fair',44,4839.2
56,'Wyoming',AZV            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5961,'Concrete Continuous','Slab',3,91.5,'CR146-1/Thunder Basin Rd','I-80 EBL          ','Fair',60,3753.9
56,'Wyoming',AZW            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1965,5174,'Concrete Continuous','Slab',3,91.5,'CR146-1/Thunder Basin Rd','I-80 WBL          ','Fair',60,3753.9
56,'Wyoming',DON            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1950,67,'Prestressed Concrete','Channel Beam',1,40,'Crow Creek              ','La Cnty Rd 207-1  ','Fair',75,840.4
56,'Wyoming',EYK            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,76.1,'Fort Laramie Canal      ','Go Cnty Rd 40B    ','Fair',52,1373.5
56,'Wyoming',BWG            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1969,2861,'Steel Continuous','Stringer/Multi-beam or Girder',3,173.9,'Bear Creek              ','US 85             ','Fair',56,7416.3
56,'Wyoming',DPB            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,81,'Prestressed Concrete','Tee Beam',1,24,'Horse Creek             ','La Cnty Rd 152-6  ','Fair',53,573.6
56,'Wyoming',LUM            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',2004,69,'Steel','Stringer/Multi-beam or Girder',1,66.9,'Horse Creek             ','Go Cnty Rd 53B    ','Good',21,1954.3
56,'Wyoming',DPA            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,29,'Concrete','Channel Beam',1,24,'Little Horse Creek      ','La Cnty Rd 236-1  ','Fair',53,510.7
56,'Wyoming',AZT            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1964,5961,'Concrete Continuous','Slab',3,84,'La County Road 143      ','I-80 EBL          ','Fair',61,3444.4
56,'Wyoming',AZU            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1964,5174,'Concrete Continuous','Slab',3,84,'La County Road 143      ','I-80 WBL          ','Fair',61,3444.4
56,'Wyoming',DOZ            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1920,29,'Concrete','Tee Beam',1,25.9,'Little Horse Creek      ','La Cnty Rd 236-1  ','Fair',105,544.2
56,'Wyoming',BWF            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1967,2861,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,171.6,'Horse Creek             ','US 85             ','Fair',58,5911
56,'Wyoming',EZS            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1955,9,'Steel','Culvert',6,45.6,'Bear Creek              ','Go Cnty Rd 10     ','Fair',70,1182
56,'Wyoming',BWE            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1967,2861,'Concrete Continuous','Culvert',2,26.2,'Little Horse Creek      ','US 85             ','Good',58,1153.9
56,'Wyoming',CPR            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1962,434,'Concrete Continuous','Culvert',2,26.6,'East Springer Lateral   ','WYO 161           ','Good',63,636.5
56,'Wyoming',DOY            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1973,81,'Prestressed Concrete','Tee Beam',1,29.9,'Chivington Draw         ','La Cnty Rd 146-2  ','Fair',52,715
56,'Wyoming',KTM            ,'County Highway Agency','021','Laramie County','37510','37510','Hillsdale CDP',1998,282,'Concrete','Culvert',3,39.4,'Childs Creek            ','La Cnty Rd 143-2  ','Good',27,1097.9
56,'Wyoming',EZT            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1955,9,'Steel','Culvert',4,30.5,'Badger Branch           ','Go Cnty Rd 10     ','Fair',70,790.8
56,'Wyoming',DOW            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1958,282,'Concrete Continuous','Slab',4,89.9,'Lodgepole Creek         ','La Cnty Rd 143-2  ','Fair',67,2801.8
56,'Wyoming',EYP            ,'County Highway Agency','015','Goshen County','36060','0','No Place Code',1965,155,'Concrete Continuous','Culvert',4,38.7,'Horse Creek             ','Go Cnty Rd 32C    ','Good',60,889.1
56,'Wyoming',CRR            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1960,482,'Concrete Continuous','Slab',4,116.1,'Crow Creek              ','La Cnty Rd 140-1  ','Fair',65,3848.5
56,'Wyoming',EYC            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,26,'Prestressed Concrete','Tee Beam',2,67.9,'Fort Laramie Canal      ','Go Cnty Rd 47A    ','Fair',52,1225.5
56,'Wyoming',EYB            ,'County Highway Agency','015','Goshen County','0','','',1973,34,'Prestressed Concrete','Tee Beam',1,39,'Horse Creek             ','County Road 47A   ','Poor',47,704.5
56,'Wyoming',CPP            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1962,434,'Concrete Continuous','Culvert',3,41,'Horse Creek             ','WYO 161           ','Good',63,1399.3
56,'Wyoming',CPO            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1962,434,'Concrete Continuous','Culvert',3,31.5,'Horse Creek             ','WYO 161           ','Good',63,1074.7
56,'Wyoming',IXU            ,'County Highway Agency','015','Goshen County','77530','0','No Place Code',1993,277,'Concrete','Channel Beam',2,65,'Cherry Creek Drainage   ','Go Cnty Rd 51C    ','Fair',32,1768.9
56,'Wyoming',AZR            ,'State Highway Agency','021','Laramie County','0','','',1964,5230,'Concrete Continuous','Slab',3,98.1,'County Road 140         ','I-80 EBL          ','Fair',57,4023
56,'Wyoming',AZS            ,'State Highway Agency','021','Laramie County','0','','',1964,5333,'Concrete Continuous','Slab',3,98.1,'CR140                   ','I-80 WBL          ','Fair',56,4023
56,'Wyoming',DOX            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1960,282,'Concrete Continuous','Culvert',2,20.7,'Antelope Draw           ','La Cnty Rd 143-2  ','Good',65,596.8
56,'Wyoming',DPC            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,20,'Prestressed Concrete','Tee Beam',1,40,'Horse Creek             ','La Cnty Rd 150-6  ','Fair',53,958.6
56,'Wyoming',EXP            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1965,69,'Concrete Continuous','Culvert',2,20.7,'Springer Main Lateral   ','Go Cnty Rd 47A    ','Fair',60,434
56,'Wyoming',BWK            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1953,3453,'Concrete Continuous','Slab',3,66.9,'Cherry Creek            ','US 85             ','Fair',72,2876.5
56,'Wyoming',MHB            ,'State Highway Agency','015','Goshen County','77530','77530','Torrington city',2013,1656,'Steel Continuous','Stringer/Multi-beam or Girder',4,299.9,'BNSF Railway / US 26    ','US 85 Bypass      ','Fair',12,23710.1
56,'Wyoming',MFX            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',2010,10,'Steel','Stringer/Multi-beam or Girder',1,60,'Horse Creek             ','Go Cnty Rd 42C    ','Good',15,1753.1
56,'Wyoming',JBI            ,'State Highway Agency','015','Goshen County','77530','77530','Torrington city',1994,6941,'Steel Continuous','Stringer/Multi-beam or Girder',5,390.1,'North Platte River      ','US 85             ','Fair',31,28924.1
56,'Wyoming',EYH            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1960,69,'Concrete Continuous','Culvert',4,38.1,'Horse Creek             ','Go Cnty Rd 44B    ','Good',65,799.1
56,'Wyoming',BWH            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1970,2363,'Concrete Continuous','Culvert',2,29.2,'Lone Tree Creek         ','US 85             ','Fair',55,1341.2
56,'Wyoming',FAI            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,69.9,'Interstate Canal        ','Go Cnty Rd 51E    ','Fair',52,1261
56,'Wyoming',EYF            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,7,'Prestressed Concrete','Tee Beam',1,39,'Springer Main Lateral   ','Go Cnty Rd 43E    ','Poor',52,704.5
56,'Wyoming',IXT            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1993,69,'Concrete','Channel Beam',2,66.9,'Cherry Creek Drainage   ','Go Cnty Rd 47B    ','Fair',32,1822.5
56,'Wyoming',EZH            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1975,69,'Concrete','Channel Beam',3,98.1,'Cherry Creek Drainage   ','Go Cnty Rd 66B    ','Fair',50,2639.1
56,'Wyoming',AZP            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1964,6459,'Concrete Continuous','Slab',3,84,'I-80 Service Road       ','I-80 EBL          ','Fair',61,3444.4
56,'Wyoming',AZQ            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1964,5640,'Concrete Continuous','Slab',3,84,'I-80 Service Road       ','I-80 WBL          ','Fair',61,3444.4
56,'Wyoming',EZU            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1955,9,'Steel','Culvert',3,24.9,'Dater Creek             ','Go Cnty Rd 10     ','Fair',70,695.3
56,'Wyoming',BWI            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1959,2363,'Concrete Continuous','Slab',3,100.1,'Fort Laramie Canal      ','US 85             ','Fair',66,3512.8
56,'Wyoming',BWJ            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1959,2655,'Concrete Continuous','Culvert',3,36.4,'Springer Canal          ','US 85             ','Fair',66,1601
56,'Wyoming',EZG            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1975,69,'Concrete','Channel Beam',3,102,'Cherry Creek Drainage   ','Go Cnty Rd 66B    ','Fair',50,2745
56,'Wyoming',EZF            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1975,69,'Concrete','Channel Beam',3,118.1,'Cherry Creek Drainage   ','Go Cnty Rd 66B    ','Fair',50,3177.5
56,'Wyoming',EZV            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1955,9,'Steel','Culvert',6,46.6,'Bear Creek              ','Go Cnty Rd 10     ','Good',70,1207.5
56,'Wyoming',COZ            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1962,681,'Concrete Continuous','Slab',3,93.5,'Fort Laramie Canal      ','WYO 154           ','Poor',63,3098.4
56,'Wyoming',CPM            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1953,97,'Concrete Continuous','Slab',3,86.6,'Interstate Canal        ','WYO 159           ','Fair',72,2500.7
56,'Wyoming',FBX            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1986,516,'Steel Continuous','Stringer/Multi-beam or Girder',3,171.9,'Cherry Creek            ','WYO 154           ','Fair',39,6542.7
56,'Wyoming',LLR            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',2001,81,'Concrete','Culvert',4,42.7,'Crow Creek              ','La Cnty Rd 848    ','Good',24,1315.3
56,'Wyoming',FRC            ,'Railroad','015','Goshen County','0','0','No Place Code',1984,69,'Steel Continuous','Stringer/Multi-beam or Girder',3,172.9,'UPRR                    ','Go Cnty Rd 118    ','Fair',41,5218.8
56,'Wyoming',IXS            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1993,43,'Concrete','Channel Beam',3,85,'Cherry Creek Drainage   ','Go Cnty Rd 41A    ','Fair',32,2313.9
56,'Wyoming',KVH            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1997,218,'Prestressed Concrete','Tee Beam',2,71.9,'Fort Laramie Canal      ','Go Cnty Rd 37C    ','Fair',28,1720.8
56,'Wyoming',IXV            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1993,69,'Concrete','Channel Beam',3,97.1,'Fort Laramie Canal      ','Go Cnty Rd 68C    ','Fair',32,2612.6
56,'Wyoming',FJY            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1987,299,'Steel Continuous','Stringer/Multi-beam or Girder',7,338.9,'North Platte River      ','Go Cnty Rd 41B    ','Fair',38,11786.3
56,'Wyoming',FRD            ,'Railroad','015','Goshen County','0','0','No Place Code',1984,23,'Steel Continuous','Stringer/Multi-beam or Girder',3,213.9,'UPRR                    ','Go Cnty Rd 51F    ','Fair',41,7719.9
56,'Wyoming',KKH            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1998,9,'Steel Continuous','Stringer/Multi-beam or Girder',2,68.9,'Bear Creek              ','Go Cnty Rd 10     ','Good',27,1989.2
56,'Wyoming',DPD            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1972,81,'Prestressed Concrete','Tee Beam',1,38.1,'Horse Creek             ','La Cnty Rd 235    ','Fair',53,611.8
56,'Wyoming',FAD            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,69.9,'Interstate Canal        ','Go Cnty Rd 41C    ','Fair',52,1673.7
56,'Wyoming',CGC            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1976,3666,'Prestressed Concrete Continuous','Box Beam or Girders - Multiple',2,325.1,'I-80                    ','US 30             ','Fair',49,11307
56,'Wyoming',AZO            ,'State Highway Agency','021','Laramie County','0','0','No Place Code',1954,3666,'Steel','Stringer/Multi-beam or Girder',5,458.3,'UPRR                    ','US 30             ','Fair',71,16089.8
56,'Wyoming',EZD            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1925,52,'Wood or Timber','Stringer/Multi-beam or Girder',2,61,'Fort Laramie Canal      ','Go Cnty Rd 35D    ','Poor',100,961
56,'Wyoming',FDZ            ,'State Highway Agency','027','Niobrara County','0','0','No Place Code',1986,538,'Steel Continuous','Stringer/Multi-beam or Girder',3,94.2,'Van Tassell Creek       ','US 20             ','Fair',39,3676.2
56,'Wyoming',EYX            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',1,30.8,'Cherry Creek Lateral    ','Go Cnty Rd 33D    ','Fair',52,556.5
56,'Wyoming',EYV            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,8,'Prestressed Concrete','Tee Beam',1,35.1,'Cherry Creek Lateral    ','Go Cnty Rd 31A    ','Fair',52,633.5
56,'Wyoming',DLM            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1934,640,'Steel','Stringer/Multi-beam or Girder',5,131.9,'UPRR                    ','La Cnty Rd 210-2  ','Poor',91,2942.4
56,'Wyoming',020301000010764,'U.S. Forest Service','011','Crook County','0','0','No Place Code',2005,50,'Concrete','Frame',1,34.1,'SAND CREEK              ','FDR 863           ','Good',20,593.3
56,'Wyoming',DPE            ,'County Highway Agency','021','Laramie County','0','0','No Place Code',1960,284,'Concrete Continuous','Culvert',3,32.5,'Horse Creek             ','La Cnty Rd 233    ','Fair',65,873.8
56,'Wyoming',MBU            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',2009,9,'Steel','Stringer/Multi-beam or Girder',1,69.9,'Bear Creek              ','Go Cnty Rd 10     ','Good',16,2040.5
56,'Wyoming',FAC            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,69,'Prestressed Concrete','Tee Beam',2,69.9,'Interstate Canal        ','Go Cnty Rd 39E    ','Fair',52,1261
56,'Wyoming',IXX            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1993,69,'Concrete','Channel Beam',3,91.9,'Rawhide Creek           ','Go Cnty Rd 39F    ','Good',32,2471.4
56,'Wyoming',EYW            ,'County Highway Agency','015','Goshen County','0','0','No Place Code',1973,8,'Prestressed Concrete','Tee Beam',1,30.8,'Cherry Creek Lateral    ','Go Cnty Rd 31A    ','Fair',52,556.5
56,'Wyoming',CPC            ,'State Highway Agency','015','Goshen County','0','0','No Place Code',1966,681,'Steel','Stringer/Multi-beam or Girder',1,73.5,'Fort Laramie Canal      ','WYO 154           ','Good',59,2555.8
