1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
38,'North Dakota',010807000001044,'U.S. Forest Service','007','Billings County','0','0','No Place Code',1983,50,'Steel','Culvert',1,22.6,'WHITETAIL CREEK         ','1 LANE GRAVEL RD  ','Fair',42,363.9
38,'North Dakota',010807000001045,'U.S. Forest Service','007','Billings County','0','0','No Place Code',1983,50,'Steel','Culvert',1,22.6,'WHITETAIL CREEK         ','1 LANE GRAVEL RD  ','Good',42,430.8
38,'North Dakota',0011182459     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1961,630,'Concrete Continuous','Tee Beam',3,115.2,'BOIS DE SIOUX RIVER     ','ND HIGHWAY 11     ','Fair',64,4118.2
38,'North Dakota',000000039133451,'County Highway Agency','077','Richland County','0','0','No Place Code',1954,20,'Steel','Stringer/Multi-beam or Girder',1,30.8,'COUNTY DRAIN 39         ','COUNTY HIGHWAY    ','Fair',71,809.4
38,'North Dakota',000000039133460,'County Highway Agency','077','Richland County','0','0','No Place Code',2015,37,'Steel','Stringer/Multi-beam or Girder',1,29.9,'COUNTY DRAIN NO. 35     ','100TH ST SE       ','Good',10,891.4
38,'North Dakota',0127001670     ,'State Highway Agency','077','Richland County','0','0','No Place Code',2011,420,'Concrete','Culvert',1,23.6,'DRAINAGE DITCH          ','ND HIGHWAY 127    ','Good',14,759.5
38,'North Dakota',000000039133450,'County Highway Agency','077','Richland County','0','0','No Place Code',1972,20,'Concrete','Channel Beam',1,27.9,'COUNTY DRAIN 39         ','COUNTY HIGHWAY    ','Poor',53,814.3
38,'North Dakota',000000039135370,'County Highway Agency','077','Richland County','0','0','No Place Code',2003,50,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,146,'BOIS DE SIOUX RIVER     ','COUNTY HIGHWAY    ','Good',22,4694.1
38,'North Dakota',000000039133430,'County Highway Agency','077','Richland County','0','0','No Place Code',1972,20,'Concrete','Channel Beam',1,27.9,'COUNTY DRAIN 39         ','COUNTY HIGHWAY    ','Fair',53,814.3
38,'North Dakota',0127005362     ,'State Highway Agency','077','Richland County','25340','0','No Place Code',1956,540,'Concrete','Slab',1,22,'COUNTY DRAIN 3          ','ND HIGHWAY 127    ','Poor',67,858.2
38,'North Dakota',000000039131430,'County Highway Agency','077','Richland County','0','0','No Place Code',1924,20,'Steel','Truss - Thru',1,35.1,'COUNTY DRAIN            ','COUNTY HIGHWAY    ','Poor',101,691
38,'North Dakota',000000039134330,'County Highway Agency','077','Richland County','0','0','No Place Code',1983,345,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,155.8,'BOIS DE SIOUX RIVER     ','COUNTY HIGHWAY    ','Good',42,5624.1
38,'North Dakota',000000039130430,'County Highway Agency','077','Richland County','0','0','No Place Code',1938,20,'Steel','Truss - Thru',1,34.1,'COUNTY DRAIN            ','COUNTY HIGHWAY    ','Poor',87,694.1
38,'North Dakota',000000039129430,'County Highway Agency','077','Richland County','0','0','No Place Code',1938,37,'Concrete','Channel Beam',1,30.8,'COUNTY DRAIN NO. 3      ','COUNTY HIGHWAY    ','Fair',87,789.2
38,'North Dakota',000000039132310,'County Highway Agency','077','Richland County','0','0','No Place Code',2012,20,'Steel','Culvert',3,20.3,'CREEEK                  ','COUNTY HIGHWAY    ','Fair',13,407.1
38,'North Dakota',000000039133311,'County Highway Agency','077','Richland County','0','0','No Place Code',1955,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,26.9,'DRAINAGE DITCH          ','FIELD APPROACH    ','Fair',70,538.4
38,'North Dakota',000000039128432,'County Highway Agency','077','Richland County','0','0','No Place Code',1928,20,'Steel','Truss - Thru',1,33.1,'DRAINAGE DITCH          ','COUNTY HIGHWAY    ','Poor',97,663.2
38,'North Dakota',0013391615     ,'State Highway Agency','077','Richland County','82660','82660','Wahpeton city',1929,15200,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,171.9,'BOIS DE SIOUX RIVER     ','ND HIGHWAY 13     ','Fair',96,11224.2
38,'North Dakota',000000039128430,'County Highway Agency','077','Richland County','0','0','No Place Code',2013,37,'Steel','Stringer/Multi-beam or Girder',1,29.9,'DRAINAGE DITCH          ','97TH ST SE        ','Good',12,724.8
38,'North Dakota',0210002937     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,200,'Steel Continuous','Stringer/Multi-beam or Girder',3,350.1,'RED RIVER OF THE NORTH  ','ND HIGHWAY 210    ','Fair',51,19409.8
38,'North Dakota',0011175615     ,'State Highway Agency','077','Richland County','0','0','No Place Code',2002,1080,'Concrete','Culvert',2,24.6,'DRAINAGE DITCH          ','ND HIGHWAY 11     ','Good',23,734.6
38,'North Dakota',000000039132280,'County Highway Agency','077','Richland County','0','0','No Place Code',1934,20,'Steel','Stringer/Multi-beam or Girder',1,28.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',91,530.4
38,'North Dakota',000000039126461,'County Highway Agency','077','Richland County','0','0','No Place Code',1986,75,'Concrete','Culvert',3,24.9,'TRIB. TO BOIS DE SIOUX R','COUNTY HIGHWAY    ','Fair',39,597.2
38,'North Dakota',000000039132270,'County Highway Agency','077','Richland County','0','0','No Place Code',1934,10,'Steel','Stringer/Multi-beam or Girder',1,24.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',91,449.9
38,'North Dakota',0013390260  R  ,'State Highway Agency','077','Richland County','82660','82660','Wahpeton city',1975,2950,'Steel Continuous','Stringer/Multi-beam or Girder',3,160.1,'ND HIGHWAY 210 BYPASS   ','ND HIGHWAY 13     ','Fair',50,6671
38,'North Dakota',0013390260  L  ,'State Highway Agency','077','Richland County','82660','82660','Wahpeton city',1975,2950,'Steel Continuous','Stringer/Multi-beam or Girder',3,160.1,'WAHPETON BYPASS         ','ND HIGHWAY 13     ','Good',50,6671
38,'North Dakota',0013390119  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1975,2870,'Steel Continuous','Stringer/Multi-beam or Girder',3,359.9,'RRVW SEPARATION OVERHEAD','ND HIGHWAY 13     ','Fair',50,14996.2
38,'North Dakota',0013390119  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1975,2870,'Steel Continuous','Stringer/Multi-beam or Girder',3,359.9,'RRVW SEPARATION OVERHEAD','ND HIGHWAY 13     ','Fair',50,14996.2
38,'North Dakota',000000039128360,'County Highway Agency','077','Richland County','0','0','No Place Code',2000,20,'Steel','Culvert',3,29.9,'CREEK                   ','COUNTY HIGHWAY    ','Fair',25,597.5
38,'North Dakota',0013389096     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,5530,'Concrete','Culvert',3,27.9,'SMALL CREEK             ','ND HIGHWAY 13     ','Fair',52,2067.7
38,'North Dakota',000000039127350,'County Highway Agency','077','Richland County','0','0','No Place Code',1983,20,'Steel','Culvert',2,26.9,'CREEK                   ','COUNTY HIGHWAY    ','Fair',42,538.4
38,'North Dakota',0013387782     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,6300,'Concrete','Culvert',3,25.9,'DRAIN 18                ','ND HIGHWAY 13     ','Fair',52,960.9
38,'North Dakota',000000039127330,'County Highway Agency','077','Richland County','0','0','No Place Code',1990,255,'Concrete','Culvert',3,27.9,'COUNTY DRAIN NO. 20     ','COUNTY HIGHWAY    ','Good',35,613
38,'North Dakota',0029000013     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,750,'Steel Continuous','Stringer/Multi-beam or Girder',2,254.9,'I-29/STATE LINE INT     ','COUNTY HIGHWAY    ','Fair',51,8865.4
38,'North Dakota',000000039124410,'County Highway Agency','077','Richland County','0','0','No Place Code',1975,20,'Wood or Timber','Slab',2,47.9,'CREEK                   ','COUNTY HIGHWAY    ','Fair',50,1178.6
38,'North Dakota',000000039128270,'County Highway Agency','077','Richland County','0','0','No Place Code',2009,20,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,133.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',16,4084.3
38,'North Dakota',0029002074     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,60,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/LAMARS INTERCHANGE ','COUNTY HIGHWAY    ','Fair',51,7707
38,'North Dakota',000000039127320,'County Highway Agency','077','Richland County','0','0','No Place Code',1934,20,'Steel','Stringer/Multi-beam or Girder',1,27.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',91,503.2
38,'North Dakota',000000039127321,'County Highway Agency','077','Richland County','0','0','No Place Code',1930,10,'Steel','Truss - Thru',1,29.9,'WILD RICE RIVER         ','COUNTY ROAD       ','Poor',95,577.9
38,'North Dakota',000000039129240,'County Highway Agency','077','Richland County','0','0','No Place Code',1982,100,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,121.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',43,3892.4
38,'North Dakota',000000039128271,'County Highway Agency','077','Richland County','0','0','No Place Code',1914,20,'Steel','Truss - Thru',1,73.2,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',110,1344.2
38,'North Dakota',000000039123410,'County Highway Agency','077','Richland County','0','0','No Place Code',1919,20,'Wood or Timber','Slab',2,48.9,'CREEK                   ','COUNTY HIGHWAY    ','Fair',106,1202.9
38,'North Dakota',000000039126330,'County Highway Agency','077','Richland County','0','0','No Place Code',2013,400,'Concrete','Culvert',1,23,'CREEK                   ','COUNTY HIGHWAY    ','Good',12,572.6
38,'North Dakota',000000039127310,'County Highway Agency','077','Richland County','0','0','No Place Code',1923,20,'Steel','Truss - Thru',1,34.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',102,626.9
38,'North Dakota',000000039124370,'County Highway Agency','077','Richland County','0','0','No Place Code',2003,20,'Steel','Stringer/Multi-beam or Girder',1,27.9,'DRAIN 65                ','COUNTY HIGHWAY    ','Fair',22,722.8
38,'North Dakota',000000039127280,'County Highway Agency','077','Richland County','0','0','No Place Code',1926,10,'Steel','Truss - Thru',1,51.8,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',99,935.4
38,'North Dakota',000000039126311,'County Highway Agency','077','Richland County','0','0','No Place Code',1981,525,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,104,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',44,3343.9
38,'North Dakota',0029004087     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,20,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/PARK LAKE SEP      ','COUNTY HIGHWAY    ','Fair',51,8169.4
38,'North Dakota',0013386306  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,2855,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,134.8,'WILD RICE RIVER         ','ND HIGHWAY 13     ','Fair',51,5662.7
38,'North Dakota',0013386302  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',2002,2650,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,136.2,'WILD RICE RIVER         ','ND HIGHWAY 13     ','Good',23,5226.4
38,'North Dakota',000000039126312,'County Highway Agency','077','Richland County','0','0','No Place Code',1977,525,'Prestressed Concrete','Tee Beam',2,90.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',48,2713.3
38,'North Dakota',000000039130180,'County Highway Agency','077','Richland County','0','0','No Place Code',1988,100,'Prestressed Concrete','Stringer/Multi-beam or Girder',3,324.1,'RED RIVER OF THE NORTH  ','COUNTY HIGHWAY    ','Good',37,11485.5
38,'North Dakota',000000039128241,'County Highway Agency','077','Richland County','0','0','No Place Code',1991,37,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,96.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',34,2996.1
38,'North Dakota',000000039129220,'County Highway Agency','077','Richland County','0','0','No Place Code',1997,140,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,126,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',28,4422.7
38,'North Dakota',000000039124361,'County Highway Agency','077','Richland County','0','0','No Place Code',2003,10,'Steel','Stringer/Multi-beam or Girder',1,32.2,'DRAIN 65                ','PRIVATE DRIVEWAY  ','Fair',22,833.3
38,'North Dakota',000000039126300,'County Highway Agency','077','Richland County','0','0','No Place Code',2014,40,'Prestressed Concrete','Box Beam or Girders - Single or Spread',4,275.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',11,8418.8
38,'North Dakota',000000039124350,'County Highway Agency','077','Richland County','0','0','No Place Code',2003,20,'Steel','Stringer/Multi-beam or Girder',1,32.2,'DRAIN 65                ','COUNTY HIGHWAY    ','Fair',22,833.3
38,'North Dakota',000000039128240,'County Highway Agency','077','Richland County','0','0','No Place Code',2004,100,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,111.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',21,3413.6
38,'North Dakota',000000039122410,'County Highway Agency','077','Richland County','0','0','No Place Code',1975,37,'Wood or Timber','Slab',1,29.9,'CREEK                   ','COUNTY HIGHWAY    ','Fair',50,744.4
38,'North Dakota',000000039126291,'County Highway Agency','077','Richland County','0','0','No Place Code',1983,525,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,105,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',42,3410
38,'North Dakota',000000039125320,'County Highway Agency','077','Richland County','9020','','',1909,10,'Steel','Truss - Thru',1,81,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',109,1302.8
38,'North Dakota',000000039125330,'County Highway Agency','077','Richland County','0','0','No Place Code',1960,339,'Prestressed Concrete','Box Beam or Girders - Multiple',1,62,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',65,1932.7
38,'North Dakota',0029008073     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,880,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/ND HWY 11 INTERCHNG','ND HIGHWAY 11     ','Fair',51,10019
38,'North Dakota',000000039128200,'County Highway Agency','077','Richland County','0','0','No Place Code',1987,40,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,100.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',38,3118.8
38,'North Dakota',0029008999  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2275,'Steel Continuous','Stringer/Multi-beam or Girder',3,205.1,'CP RAILWAY SEPARATION   ','INTERSTATE 29     ','Fair',52,8745.7
38,'North Dakota',0029008999  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2275,'Steel Continuous','Stringer/Multi-beam or Girder',3,205.1,'CP RAILWAY SEPARATION   ','INTERSTATE 29     ','Fair',52,8745.7
38,'North Dakota',0029010068     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,100,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/HANKINSON SEP      ','COUNTY HIGHWAY    ','Good',51,8169.4
38,'North Dakota',000000039123342,'County Highway Agency','077','Richland County','32900','32900','Great Bend city',1940,190,'Steel','Stringer/Multi-beam or Girder',2,75.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',85,2021.2
38,'North Dakota',000000039126231,'County Highway Agency','077','Richland County','0','0','No Place Code',2005,280,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,169.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Good',20,5185.4
38,'North Dakota',0013383834     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,5170,'Concrete','Culvert',2,21,'CREEK                   ','ND HIGHWAY 13     ','Good',52,1405.3
38,'North Dakota',000000039127200,'County Highway Agency','077','Richland County','0','0','No Place Code',1922,20,'Steel','Truss - Thru',1,81,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',103,1409.1
38,'North Dakota',000000039127220,'County Highway Agency','077','Richland County','0','0','No Place Code',1980,140,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,103,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',45,3075.7
38,'North Dakota',000000039122340,'County Highway Agency','077','Richland County','0','0','No Place Code',1920,20,'Steel','Truss - Thru',1,44.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',105,811.1
38,'North Dakota',0029013068     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,105,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/GREAT BEND SEP     ','COUNTY HIGHWAY    ','Good',51,8169.4
38,'North Dakota',000000039126210,'County Highway Agency','077','Richland County','0','0','No Place Code',1924,20,'Steel','Truss - Thru',1,56.1,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',101,1012.3
38,'North Dakota',0029013068  N  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1976,100,'Concrete','Culvert',3,28.2,'STACK SLOUGH            ','COUNTY HIGHWAY    ','Fair',49,842.4
38,'North Dakota',0029014580  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2275,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,134.8,'WILD RICE RIVER         ','INTERSTATE 29     ','Fair',52,6060.8
38,'North Dakota',000000039127190,'County Highway Agency','077','Richland County','0','0','No Place Code',1997,20,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,128,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',28,3946
38,'North Dakota',0029014580  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2275,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,134.8,'WILD RICE RIVER         ','INTERSTATE 29     ','Fair',52,6060.8
38,'North Dakota',0029015079     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,315,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/GREAT BEND INT     ','COUNTY HIGHWAY    ','Fair',51,7629.9
38,'North Dakota',000000039126191,'County Highway Agency','077','Richland County','0','0','No Place Code',1953,600,'Concrete','Tee Beam',3,126,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',72,4133.3
38,'North Dakota',000000039121350,'County Highway Agency','077','Richland County','0','0','No Place Code',1920,20,'Steel','Truss - Thru',1,71.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',105,1320.1
38,'North Dakota',000000039126200,'County Highway Agency','077','Richland County','0','0','No Place Code',1960,20,'Steel','Stringer/Multi-beam or Girder',1,44.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',65,1076.5
38,'North Dakota',0013382203     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,4820,'Concrete','Culvert',3,33.1,'ANTELOPE CREEK          ','ND HIGHWAY 13     ','Fair',52,2554.8
38,'North Dakota',000000039124240,'County Highway Agency','077','Richland County','0','0','No Place Code',1934,20,'Steel','Truss - Thru',2,61,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Poor',91,1101.1
38,'North Dakota',0029017085     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,20,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/MANTADOR SEP       ','COUNTY HIGHWAY    ','Good',51,8169.4
38,'North Dakota',000000039123260,'County Highway Agency','077','Richland County','0','0','No Place Code',1975,140,'Steel','Stringer/Multi-beam or Girder',1,54.1,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',50,1740.5
38,'North Dakota',000000039120350,'County Highway Agency','077','Richland County','0','0','No Place Code',1914,20,'Steel','Truss - Thru',1,66.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',111,1185.8
38,'North Dakota',000000039127130,'County Highway Agency','077','Richland County','0','0','No Place Code',1981,700,'Steel Continuous','Stringer/Multi-beam or Girder',5,319.9,'RED RIVER OF THE NORTH  ','COUNTY HIGHWAY    ','Fair',44,13643.2
38,'North Dakota',000000039126170,'County Highway Agency','077','Richland County','0','0','No Place Code',1984,400,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',2,102,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',41,3280.6
38,'North Dakota',000000039126180,'County Highway Agency','077','Richland County','0','0','No Place Code',1934,5,'Steel','Stringer/Multi-beam or Girder',1,26.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Poor',91,538.4
38,'North Dakota',000000039123243,'County Highway Agency','077','Richland County','0','0','No Place Code',2017,20,'Prestressed Concrete','Box Beam or Girders - Single or Spread',3,133.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Good',8,3996.4
38,'North Dakota',0029020084     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1974,20,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/MOSELLE SEPARATION ','COUNTY HIGHWAY    ','Good',51,8169.4
38,'North Dakota',000000039123240,'County Highway Agency','077','Richland County','0','0','No Place Code',1920,20,'Steel','Truss - Thru',1,34.1,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Poor',105,615.7
38,'North Dakota',000000039125172,'County Highway Agency','077','Richland County','0','0','No Place Code',1999,400,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,162.1,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Good',26,4998.3
38,'North Dakota',000000039119351,'County Highway Agency','077','Richland County','0','0','No Place Code',1948,841,'Steel','Stringer/Multi-beam or Girder',1,46.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',77,1308.4
38,'North Dakota',000000039125171,'County Highway Agency','077','Richland County','0','0','No Place Code',1999,400,'Concrete','Culvert',2,33.1,'TRIB TO ANTELOPE CREEK  ','COUNTY HIGHWAY    ','Fair',26,924.1
38,'North Dakota',000000039123242,'County Highway Agency','077','Richland County','0','0','No Place Code',1998,20,'Concrete','Culvert',2,21,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Good',27,378.9
38,'North Dakota',0029021992     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,4650,'Concrete','Culvert',3,33.1,'BRANCH OF ANTELOPE CREEK','INTERSTATE 29     ','Fair',52,2457
38,'North Dakota',0029022567     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,3200,'Steel Continuous','Stringer/Multi-beam or Girder',2,245.1,'I-29/MOORETON INT       ','ND HIGHWAY 13     ','Fair',52,11417.7
38,'North Dakota',0029022583     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,3200,'Steel Continuous','Stringer/Multi-beam or Girder',2,245.1,'I-29/MOORETON INT       ','ND HIGHWAY 13     ','Fair',52,11417.7
38,'North Dakota',000000039125170,'County Highway Agency','077','Richland County','0','0','No Place Code',1984,400,'Concrete','Culvert',3,38.1,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',41,911.5
38,'North Dakota',000000039121280,'County Highway Agency','077','Richland County','0','0','No Place Code',1979,20,'Wood or Timber','Stringer/Multi-beam or Girder',1,25.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',46,637.8
38,'North Dakota',0029023087  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2550,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,185,'BNSF SEPARATION         ','INTERSTATE 29     ','Fair',52,8317
38,'North Dakota',000000039124171,'County Highway Agency','077','Richland County','0','0','No Place Code',2014,37,'Steel','Stringer/Multi-beam or Girder',1,35.1,'ANTELOPE CREEK          ','174TH AVE SE      ','Good',11,1013.5
38,'North Dakota',0029023087  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2550,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,185,'BNSF SEPARATION         ','INTERSTATE 29     ','Fair',52,8317
38,'North Dakota',000000039124170,'County Highway Agency','077','Richland County','0','0','No Place Code',1987,325,'Concrete','Culvert',3,43,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',38,1029.4
38,'North Dakota',0029023510  R  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2550,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,149.9,'ANTELOPE CREEK          ','INTERSTATE 29     ','Fair',52,6739.2
38,'North Dakota',0029023510  L  ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,2550,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,149.9,'ANTELOPE CREEK          ','INTERSTATE 29     ','Good',52,6739.2
38,'North Dakota',000000039118350,'County Highway Agency','077','Richland County','0','0','No Place Code',2012,20,'Prestressed Concrete','Box Beam or Girders - Single or Spread',3,133.9,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',13,4084.3
38,'North Dakota',000000039127100,'County Highway Agency','077','Richland County','0','0','No Place Code',1994,75,'Prestressed Concrete','Stringer/Multi-beam or Girder',4,402.9,'RED RIVER OF THE NORTH  ','COUNTY HIGHWAY    ','Fair',31,15861.7
38,'North Dakota',000000039124151,'County Highway Agency','077','Richland County','0','0','No Place Code',1926,20,'Steel','Truss - Thru',1,77.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Poor',99,1416.5
38,'North Dakota',0029026030     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,120,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/DWIGHT INTERCHANGE ','COUNTY HIGHWAY    ','Fair',52,7629.9
38,'North Dakota',000000039124140,'County Highway Agency','077','Richland County','0','0','No Place Code',1989,50,'Prestressed Concrete Continuous','Box Beam or Girders - Single or Spread',3,118.1,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Good',36,3681.3
38,'North Dakota',0029028069     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,5100,'Concrete','Culvert',3,29.9,'COUNTY DRAIN 32         ','INTERSTATE 29     ','Good',52,2213.7
38,'North Dakota',000000039119281,'County Highway Agency','077','Richland County','0','0','No Place Code',1946,500,'Concrete','Culvert',3,25.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Good',79,620.8
38,'North Dakota',0029028041     ,'State Highway Agency','077','Richland County','0','0','No Place Code',1973,25,'Steel Continuous','Stringer/Multi-beam or Girder',2,234.9,'I-29/ANTELOPE SEPARATION','COUNTY HIGHWAY    ','Good',52,7629.9
38,'North Dakota',000000039119290,'County Highway Agency','077','Richland County','0','0','No Place Code',1975,20,'Wood or Timber','Slab',1,29.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',50,724.8
38,'North Dakota',000000039124121,'County Highway Agency','077','Richland County','0','0','No Place Code',1930,10,'Steel','Truss - Thru',1,73.2,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',95,1320.2
38,'North Dakota',000000039119280,'County Highway Agency','077','Richland County','0','0','No Place Code',1975,20,'Wood or Timber','Slab',1,27.9,'ANTELOPE CREEK          ','COUNTY HIGHWAY    ','Fair',50,631.3
38,'North Dakota',000000039117340,'County Highway Agency','077','Richland County','0','0','No Place Code',1995,20,'Prestressed Concrete','Box Beam or Girders - Single or Spread',1,86,'WILD RICE RIVER         ','COUNTY HIGHWAY    ','Fair',30,2650.9
