1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.)
2,'Alaska',000000008PGH-30,'Indian Tribal Government','122','Kenai Peninsula Borough','0','0','No Place Code',1997,10,'Steel','Stringer/Multi-beam or Girder',1,35.1,'DOG SALMON CREEK        ','IRR BIA RTE 8PGH  ','Fair',28,564.4
2,'Alaska',000Elim 2537-20,'City or Municipal Highway Agency','180','Nome Census Area','22250','','',1970,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,93.2,'Elim Creek              ','IRR BIA RTE 2537  ','Poor',51,917.1
2,'Alaska',           1238,'State Highway Agency','198','Prince of Wales-Hyder Census Area','34570','0','No Place Code',2013,120,'Prestressed Concrete','Tee Beam',9,766.1,'HYDER HARBOR ACCESS     ','SALMON RIVER ROAD ','Good',12,19353
2,'Alaska',           1217,'State Highway Agency','198','Prince of Wales-Hyder Census Area','34570','34570','Hyder CDP',1965,390,'Wood or Timber','Stringer/Multi-beam or Girder',1,41,'FISH CREEK              ','SALMON RIVER ROAD ','Fair',60,1116.8
2,'Alaska',100552000014255,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2010,5,'Wood or Timber','Slab',1,40,'NO DATA ENTERED         ','8400000           ','Good',15,722.3
2,'Alaska',100520000001146,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1987,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,82,'PERM                    ','8440000           ','Good',38,1372.4
2,'Alaska',100552000014266,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2011,5,'Wood or Timber','Slab',1,40,'RED BULL SLOUGH         ','8440000           ','Good',14,722.3
2,'Alaska',100552000003109,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2003,5,'Steel','Stringer/Multi-beam or Girder',1,121.1,'PERM                    ','NO DATA ENTERED   ','Good',22,2184.5
2,'Alaska',100520000001145,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1982,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,70.9,'PERM                    ','8430000           ','Fair',43,1255.5
2,'Alaska',100552000014263,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2011,5,'Wood or Timber','Slab',1,40,'ELDERBERRY CREEK        ','8430000           ','Good',14,722.3
2,'Alaska',100552000014264,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2011,5,'Wood or Timber','Slab',1,40,'MONTY PYTHON CREEK      ','8430000           ','Good',14,722.3
2,'Alaska',100552000014261,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2010,5,'Wood or Timber','Slab',1,40,'NO DATA ENTERED         ','840000            ','Good',15,722.3
2,'Alaska',100520000001134,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1985,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,61,'PERM                    ','8400000           ','Good',40,1041.1
2,'Alaska',100520000001135,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1985,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,70.9,'PERM                    ','8400000           ','Good',40,1209
2,'Alaska',100520000001147,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1990,0,'Steel','Box Beam or Girders - Multiple',1,69.9,'MOD                     ','8340000           ','Fair',35,1261
2,'Alaska',100520000001236,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1993,0,'Steel','Box Beam or Girders - Multiple',1,60,'MOD                     ','8340000           ','Fair',32,1083.4
2,'Alaska',100520000001136,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1987,5,'Wood or Timber','Stringer/Multi-beam or Girder',1,92.8,'PERM                    ','8400000           ','Good',38,1523.1
2,'Alaska',00000000000P651,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',1993,35,'Steel','Stringer/Multi-beam or Girder',1,67.3,'              TENT CREEK','    IRR BIA RTE  1','Fair',32,1191.6
2,'Alaska',100532000010708,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1995,0,'Steel','Stringer/Multi-beam or Girder',1,49.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',30,899.9
2,'Alaska',00000000000P653,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2007,75,'Steel','Stringer/Multi-beam or Girder',1,119.1,'              TAIN CREEK','       BIA RT 0007','Good',18,3829.1
2,'Alaska',00000000000P652,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2006,75,'Steel','Stringer/Multi-beam or Girder',1,86.6,'           CHESTER CREEK','       BIA RT 0007','Good',19,2529.1
2,'Alaska',100554000003037,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','','',1989,2,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','8448200-0.01      ','Poor',29,1083.4
2,'Alaska',           0178,'State Highway Agency','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',1973,100,'Steel','Orthotropic',1,166,'METLAKATLA FERRY TERM   ','IRR:MARINE HWY RTE','Fair',52,2777.7
2,'Alaska',100552000010646,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2007,2,'Wood or Timber','Stringer/Multi-beam or Girder',1,49.9,'MOD                     ','8400600-0.70      ','Fair',18,899.9
2,'Alaska',100552000010645,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2007,2,'Wood or Timber','Stringer/Multi-beam or Girder',1,40,'MOD                     ','8400600-0.59      ','Fair',18,722.3
2,'Alaska',00000000000P654,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2007,75,'Steel','Stringer/Multi-beam or Girder',1,83.3,'            BENNET CREEK','       BIA RT 0007','Good',18,2405.9
2,'Alaska',100520000001137,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1997,2,'Steel','Stringer/Multi-beam or Girder',1,89.9,'PERM                    ','NO DATA ENTERED   ','Poor',28,1622.1
2,'Alaska',100540000001120,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1992,0,'Steel','Box Beam or Girders - Multiple',1,69.9,'MOD                     ','8330000           ','Poor',33,1261
2,'Alaska',100552000003098,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2002,2,'Steel','Stringer/Multi-beam or Girder',1,60,'PERM                    ','NO DATA ENTERED   ','Fair',23,1083.4
2,'Alaska',100520000001138,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1997,2,'Steel','Stringer/Multi-beam or Girder',1,89.9,'PERM                    ','8400000           ','Fair',28,1622.1
2,'Alaska',100520000001608,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1997,2,'Steel','Stringer/Multi-beam or Girder',1,69.9,'PERM                    ','8400000           ','Fair',28,1261
2,'Alaska',100552000003101,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2002,2,'Steel','Stringer/Multi-beam or Girder',1,60,'PERM                    ','NO DATA ENTERED   ','Good',23,1083.4
2,'Alaska',100552000003097,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2002,2,'Wood or Timber','Stringer/Multi-beam or Girder',1,121.1,'PERM                    ','NO DATA ENTERED   ','Fair',23,2184.5
2,'Alaska',100552000015626,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2015,5,'Steel','Stringer/Multi-beam or Girder',1,60,'MOD                     ','NO DATA ENTERED   ','Good',10,965.2
2,'Alaska',100552000015715,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2015,5,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',10,965.2
2,'Alaska',00000000000P655,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2007,75,'Steel','Stringer/Multi-beam or Girder',1,63.6,'          JAPAN II CREEK','       BIA RT 0007','Good',18,1837.6
2,'Alaska',           1078,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1962,270,'Steel Continuous','Stringer/Multi-beam or Girder',3,147,'WHITMAN CREEK           ','SOUTH TONGASS HWY ','Fair',63,4677.6
2,'Alaska',           4031,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1938,820,'Concrete','Slab',1,27.9,'FORKS CREEK             ','SOUTH TONGASS HWY ','Fair',87,768.5
2,'Alaska',           4109,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1983,1080,'Aluminum, Wrought Iron or Cast Iron','Culvert',1,22,'FORKS CREEK NO. 2       ','FRANKLIN ROAD     ','Good',42,483.2
2,'Alaska',           0253,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2022,820,'Prestressed Concrete','Tee Beam',1,131.2,'HERRING COVE            ','SOUTH TONGASS HWY ','Good',3,6415.3
2,'Alaska',           0194,'State Highway Agency','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2012,120,'Steel','Stringer/Multi-beam or Girder',1,138.1,'ANNETTE BAY FERRY TERM  ','IRR:MARINE HWY RTE','Good',13,2492.4
2,'Alaska',00000000000P657,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2006,75,'Steel','Culvert',1,20,'            COWBOY CREEK','       BIA RT 0007','Good',19,630.3
2,'Alaska',00000000000P656,'Bureau of Indian Affairs','198','Prince of Wales-Hyder Census Area','48870','0','No Place Code',2005,75,'Steel','Culvert',1,24.9,'           NICHOLS CREEK','       BIA RT 0007','Good',20,818.1
2,'Alaska',100520000001222,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1995,0,'Steel','Stringer/Multi-beam or Girder',1,80.1,'PERM                    ','8050000-1.808     ','Good',30,1286.9
2,'Alaska',           2264,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1981,125,'Steel','Stringer/Multi-beam or Girder',1,53.1,'HARRIET HUNT CREEK      ','SHELTER COVE ROAD ','Poor',44,959.1
2,'Alaska',           1131,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1967,2480,'Prestressed Concrete Continuous','Tee Beam',3,91.9,'KETCHIKAN CREEK FAIR ST ','FAIR STREET       ','Fair',58,3285.1
2,'Alaska',           1132,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1967,2298,'Prestressed Concrete Continuous','Tee Beam',3,90.9,'KETCHIKAN CR PARK-UPPER ','PARK STREET       ','Fair',58,3965.5
2,'Alaska',           1473,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1960,400,'Wood or Timber','Stringer/Multi-beam or Girder',24,383.9,'THOMAS TRESTLE          ','THOMAS STREET     ','Fair',65,7808.1
2,'Alaska',           1840,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1970,100,'Wood or Timber','Stringer/Multi-beam or Girder',1,50.9,'WEST FK KETCHIKAN CR    ','VALLEY FORGE DR   ','Fair',55,1835.2
2,'Alaska',           0724,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1944,6850,'Steel','Truss - Thru',1,124,'KETCHIKAN CREEK         ','SOUTH TONGASS HWY ','Fair',81,6062.4
2,'Alaska',           2263,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1955,30,'Wood or Timber','Stringer/Multi-beam or Girder',5,41,'PETERSON STREET         ','PETERSON STREET   ','Poor',70,1251.3
2,'Alaska',           0726,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1957,2512,'Steel','Truss - Thru',1,66.9,'KETCHIKAN CREEK         ','PARK/HARRIS ST    ','Poor',68,1734.7
2,'Alaska',           1901,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1969,735,'Prestressed Concrete','Slab',28,529.9,'FRONT ST/SPRUCE MILL WAY','SPRUCE MILL WAY   ','Good',56,34941.2
2,'Alaska',           1133,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1967,2893,'Prestressed Concrete','Tee Beam',1,65,'KETCHIKAN CR PARK-LOWER ','PARK STREET       ','Fair',58,2728
2,'Alaska',           1081,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1973,6830,'Prestressed Concrete','Tee Beam',7,357,'FRONT AND MILL ST VIAD  ','SOUTH TONGASS HWY ','Good',52,21431.4
2,'Alaska',           0384,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1970,1016,'Wood or Timber','Stringer/Multi-beam or Girder',21,212.9,'GRANT STREET VIADUCT    ','GRANT STREET      ','Fair',55,6217.3
2,'Alaska',           1080,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1969,8330,'Prestressed Concrete','Tee Beam',5,247,'FRONT STREET VIADUCT    ','SOUTH TONGASS HWY ','Fair',56,14832.5
2,'Alaska',           0797,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1955,14046,'Prestressed Concrete','Tee Beam',81,1624,'WATER ST VIADUCT        ','SOUTH TONGASS HWY ','Poor',70,86315.7
2,'Alaska',           1472,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1950,400,'Wood or Timber','Stringer/Multi-beam or Girder',63,696.9,'BAUER-HOPKINS TRESTLE   ','HOPKINS ALLEY     ','Fair',75,7773.3
2,'Alaska',           1181,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2011,20,'Steel','Stringer/Multi-beam or Girder',5,142.1,'BAYVIEW STREET VIADUCT  ','BAYVIEW STREET    ','Good',14,1724.5
2,'Alaska',           1780,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2011,100,'Steel','Stringer/Multi-beam or Girder',3,70.9,'WARREN ST VIADUCT       ','WARREN STREET     ','Good',14,860.3
2,'Alaska',           2262,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1968,30,'Wood or Timber','Stringer/Multi-beam or Girder',3,33.1,'HARDING STREET          ','HARDING STREET    ','Poor',57,347.9
2,'Alaska',           0453,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1979,565,'Prestressed Concrete','Slab',28,540,'DUNTON ST VIADUCT       ','YOUNG ST/SAYLES ST','Fair',46,7618.5
2,'Alaska',           1781,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2011,200,'Prestressed Concrete','Slab',3,75.1,'MILLAR ST VIADUCT       ','MILLAR STREET     ','Good',14,2095.2
2,'Alaska',           1841,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1960,40,'Wood or Timber','Stringer/Multi-beam or Girder',11,127,'SAYLES/GORGE VIADUCT    ','SAYLES/GORGE ST   ','Poor',65,2416.1
2,'Alaska',           2313,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2017,650,'Prestressed Concrete','Tee Beam',1,75.1,'WATER ST NO 3           ','WATER STREET      ','Good',8,1922.6
2,'Alaska',           0997,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1956,14564,'Prestressed Concrete','Tee Beam',58,1727,'TONGASS AVENUE VIADUCT  ','SOUTH TONGASS HWY ','Fair',69,91791.1
2,'Alaska',           0446,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2018,650,'Prestressed Concrete','Slab',53,700.1,'WATER ST NO 2           ','WATER STREET      ','Good',7,17916.7
2,'Alaska',           0389,'City or Municipal Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1920,720,'Wood or Timber','Stringer/Multi-beam or Girder',12,117.1,'WATER ST NO 1 TRESTLE   ','WATER STREET      ','Poor',103,2958.9
2,'Alaska',           2222,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2008,30,'Prestressed Concrete','Tee Beam',1,63,'GRAVINA CREEK           ','GRAVINA ISLAND HWY','Good',17,2418
2,'Alaska',           0725,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1957,11900,'Concrete','Stringer/Multi-beam or Girder',1,44.9,'HOADLEY CREEK           ','SOUTH TONGASS HWY ','Poor',68,2728.1
2,'Alaska',           0190,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',2003,50,'Steel','Box Beam or Girders - Multiple',1,143,'KETCHIKAN BERTH III     ','INTER ISLAND RTE  ','Fair',22,2862.8
2,'Alaska',           0800,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1988,164,'Steel','Box Beam or Girders - Multiple',1,168,'KETCHIKAN BERTH I       ','MARINE HWY ROUTE  ','Fair',37,2700.4
2,'Alaska',           2159,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2008,30,'Prestressed Concrete','Tee Beam',1,143,'GOVERNMENT CREEK        ','GRAVINA ISLAND HWY','Good',17,5490.9
2,'Alaska',           1823,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1986,250,'Steel','Box Beam or Girders - Multiple',1,168,'KETCHIKAN BERTH II      ','MARINE HWY ROUTE  ','Fair',39,2700.4
2,'Alaska',           0749,'State Highway Agency','130','Ketchikan Gateway Borough','38970','38970','Ketchikan city',1973,9210,'Prestressed Concrete','Tee Beam',1,86.9,'CARLANNA CREEK          ','NORTH TONGASS HWY ','Fair',52,4421.3
2,'Alaska',           1819,'State Highway Agency','130','Ketchikan Gateway Borough','38970','','',1988,1023,'Steel','Orthotropic',2,168,'KETCHIKAN FERRY SHUTTLE ','FERRY SHUTTLE RTE ','Fair',33,4519.1
2,'Alaska',           1704,'County Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1982,10,'Steel','Stringer/Multi-beam or Girder',1,112.9,'GRAVINA FERRY LAYUP FAC ','GRAVINA ISLAND    ','Poor',41,1258.9
2,'Alaska',           0176,'State Highway Agency','130','Ketchikan Gateway Borough','38970','','',1998,348,'Steel','Orthotropic',1,162.1,'GRAVINA ISLAND F.T. NO 1','FERRY SHUTTLE RTE ','Poor',23,3296.8
2,'Alaska',100520000001124,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1991,50,'Wood or Timber','Slab',1,37.1,'PERM                    ','8000030           ','Good',34,669
2,'Alaska',100522000003472,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1992,0,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',33,1083.4
2,'Alaska',100310000001449,'U.S. Forest Service','220','Sitka City and Borough','0','70540','Sitka city and borough',1993,10,'Steel','Stringer/Multi-beam or Girder',1,69.9,'STREAM                  ','LOGGING ROAD      ','Good',32,1261
2,'Alaska',100552000003016,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1999,0,'Steel','Stringer/Multi-beam or Girder',1,49.9,'PERM                    ','8000800           ','Good',23,801.7
2,'Alaska',           2351,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,38.1,'BOSTWICK NO. 6          ','BOSTWICK LAKE ROAD','Fair',19,961.4
2,'Alaska',           2350,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,42.7,'BOSTWICK NO. 5          ','BOSTWICK LAKE ROAD','Fair',19,1021.5
2,'Alaska',           2349,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,30.8,'BOSTWICK NO. 4          ','BOSTWICK LAKE ROAD','Fair',19,758.9
2,'Alaska',           2348,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,25.9,'BOSTWICK NO. 3          ','BOSTWICK LAKE ROAD','Fair',19,544.2
2,'Alaska',           2346,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Steel','Stringer/Multi-beam or Girder',1,40,'BOSTWICK NO. 1          ','BOSTWICK LAKE ROAD','Fair',19,722.3
2,'Alaska',           2347,'State Park, Forest, or Reservation Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2006,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,21,'BOSTWICK NO. 2          ','BOSTWICK LAKE ROAD','Fair',19,392.7
2,'Alaska',100552000003413,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2005,0,'Wood or Timber','Slab',1,40,'NO DATA ENTERED         ','8060000-3.286     ','Good',20,722.3
2,'Alaska',           0747,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1975,5250,'Prestressed Concrete','Tee Beam',3,194.9,'WARD CREEK              ','NORTH TONGASS HWY ','Poor',50,6969.2
2,'Alaska',           0746,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1989,5280,'Prestressed Concrete','Tee Beam',1,81,'CANNERY CREEK           ','NORTH TONGASS HWY ','Fair',36,3429.7
2,'Alaska',100310000001450,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1995,0,'Steel','Stringer/Multi-beam or Girder',1,40,'NO DATA ENTERED         ','8060210-0.238     ','Good',30,722.3
2,'Alaska',100520000001121,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1992,0,'Steel','Box Beam or Girders - Multiple',1,80.1,'MOD                     ','8000000-21.711    ','Fair',33,1444.5
2,'Alaska',100510000001060,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1990,10,'Steel','Stringer/Multi-beam or Girder',1,40,'MOD                     ','NO DATA ENTERED   ','Fair',35,722.3
2,'Alaska',100552000020773,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2016,0,'Wood or Timber','Slab',1,41,'PERM                    ','8000800           ','Good',6,659.3
2,'Alaska',100520000001127,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1989,0,'Steel','Box Beam or Girders - Multiple',1,80.1,'MOD                     ','8040000           ','Fair',36,1444.5
2,'Alaska',100552000014651,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2010,0,'Wood or Timber','Slab',1,40,'NO DATA ENTERED         ','MARGARET          ','Good',15,722.3
2,'Alaska',100520000001128,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1989,0,'Steel','Box Beam or Girders - Multiple',1,60,'MOD                     ','8040000           ','Fair',36,1083.4
2,'Alaska',100552000000996,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1999,0,'Steel','Stringer/Multi-beam or Girder',1,43,'PERM                    ','8000700           ','Good',23,775.5
2,'Alaska',           0415,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2019,330,'Prestressed Concrete','Tee Beam',1,145.3,'SECOND WATERFALL CREEK  ','NORTH TONGASS HWY ','Good',6,5722.1
2,'Alaska',           0414,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2019,330,'Prestressed Concrete','Tee Beam',1,145.3,'FIRST WATERFALL CREEK   ','NORTH TONGASS HWY ','Good',6,5722.1
2,'Alaska',100552000013475,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',2010,0,'Wood or Timber','Slab',1,40,'NO DATA ENTERED         ','MARGARET          ','Fair',15,722.3
2,'Alaska',100520000001129,'U.S. Forest Service','130','Ketchikan Gateway Borough','0','0','No Place Code',1989,0,'Steel','Box Beam or Girders - Multiple',1,69.9,'MOD                     ','NO DATA ENTERED   ','Poor',36,1261
2,'Alaska',           1153,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',1968,3440,'Steel','Stringer/Multi-beam or Girder',2,153.9,'WHIPPLE CREEK           ','NORTH TONGASS HWY ','Fair',57,5199.7
2,'Alaska',           0864,'State Highway Agency','130','Ketchikan Gateway Borough','38970','0','No Place Code',2017,550,'Prestressed Concrete','Tee Beam',1,124,'TROLLERS CREEK          ','KNUDSON COVE ROAD ','Good',8,3865.3
2,'Alaska',100510000001059,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1978,0,'Steel','Truss - Thru',1,89.9,'MOD                     ','2160000           ','Fair',46,1769.6
2,'Alaska',100551000003313,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2006,0,'Steel','Stringer/Multi-beam or Girder',1,69.9,'NO DATA ENTERED         ','NO DATA ENTERED   ','Good',19,1261
2,'Alaska',100540000001179,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1989,0,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','NO DATA ENTERED   ','Fair',35,1083.4
2,'Alaska',100551000003300,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',2006,0,'Steel','Stringer/Multi-beam or Girder',1,60,'NO DATA ENTERED         ','2160000           ','Good',18,1083.4
2,'Alaska',100510000001061,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1990,0,'Steel','Stringer/Multi-beam or Girder',1,40,'MOD                     ','2160000           ','Poor',35,722.3
2,'Alaska',E09211T0461-220,'Indian Tribal Government','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1997,10,'Steel','Stringer/Multi-beam or Girder',1,100.1,'UNNAMED CREEK           ','IRR BIA RTE 461   ','Fair',28,1411.7
2,'Alaska',100510000001056,'U.S. Forest Service','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1988,0,'Wood or Timber','Stringer/Multi-beam or Girder',1,66.9,'PERM                    ','2150000-3.74      ','Good',36,1097.9
2,'Alaska',E09211T0461-200,'Indian Tribal Government','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1997,10,'Steel','Girder and Floorbeam System',1,32.2,'UNNAMED CREEK           ','IRR BIA RTE 461   ','Fair',28,527.4
2,'Alaska',100220000001178,'U.S. Forest Service','275','Wrangell City and Borough','0','86380','Wrangell city and borough',1986,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,67.9,'STREAM - PERM           ','FDR 6273          ','Good',39,1225.5
2,'Alaska',E09211T0461-180,'Indian Tribal Government','198','Prince of Wales-Hyder Census Area','0','0','No Place Code',1995,10,'Steel','Girder and Floorbeam System',1,54.1,'UNNAMED CREEK           ','IRR BIA RTE 461   ','Fair',30,888
2,'Alaska',100220000001177,'U.S. Forest Service','275','Wrangell City and Borough','0','86380','Wrangell city and borough',1982,10,'Wood or Timber','Stringer/Multi-beam or Girder',1,81,'STREAM - PERM           ','FDR 6270          ','Fair',43,1515.4
